idx,cluster
2997,11
2998,0
2999,6
3000,0
3001,5
3002,4
3003,3
3004,14
3005,14
3006,2
3007,3
3008,14
3009,11
3010,14
3011,1
3012,3
3013,16
3014,5
3015,10
3016,8
3017,2
3018,13
3019,2
3020,3
3021,9
3022,8
3023,0
3024,9
3025,6
3026,5
3027,3
3028,10
3029,14
3030,13
3031,12
3032,12
3033,10
3034,8
3035,4
3036,6
3037,3
3038,15
3039,11
3040,5
3041,9
3042,10
3043,8
3044,15
3045,14
3046,15
3047,5
3048,9
3049,8
3050,15
3051,15
3052,5
3053,5
3054,5
3055,12
3056,10
3057,14
3058,11
3059,5
3060,11
3061,13
3062,3
3063,11
3064,15
3065,6
3066,9
3067,10
3068,12
3069,15
3070,3
3071,16
3072,4
3073,4
3074,9
3075,9
3076,10
3077,6
3078,0
3079,16
3080,11
3081,15
3082,15
3083,9
3084,8
3085,5
3086,10
3087,8
3088,9
3089,12
3090,6
3091,4
3092,2
3093,4
3094,6
3095,8
3096,2
3097,9
3098,12
3099,16
3100,15
3101,12
3102,9
3103,15
3104,10
3105,9
3106,3
3107,7
3108,3
3109,16
3110,5
3111,13
3112,4
3113,9
3114,8
3115,15
3116,3
3117,7
3118,3
3119,3
3120,2
3121,1
3122,7
3123,14
3124,1
3125,14
3126,5
3127,4
3128,12
3129,5
3130,7
3131,0
3132,3
3133,16
3134,9
3135,1
3136,12
3137,2
3138,16
3139,10
3140,3
3141,4
3142,0
3143,2
3144,9
3145,2
3146,11
3147,12
3148,12
3149,4
3150,0
3151,10
3152,5
3153,16
3154,6
3155,15
3156,16
3157,5
3158,7
3159,14
3160,8
3161,16
3162,9
3163,7
3164,14
3165,6
3166,5
3167,15
3168,15
3169,14
3170,8
3171,10
3172,6
3173,13
3174,0
3175,14
3176,3
3177,0
3178,1
3179,5
3180,1
3181,0
3182,14
3183,3
3184,5
3185,15
3186,1
3187,6
3188,12
3189,1
3190,9
3191,1
3192,9
3193,2
3194,8
3195,3
3196,9
3197,11
3198,15
3199,15
3200,7
3201,16
3202,5
3203,15
3204,16
3205,9
3206,14
3207,3
3208,13
3209,1
3210,9
3211,3
3212,15
3213,5
3214,8
3215,6
3216,6
3217,10
3218,13
3219,10
3220,3
3221,16
3222,15
3223,12
3224,3
3225,16
3226,12
3227,12
3228,9
3229,14
3230,13
3231,14
3232,12
3233,12
3234,1
3235,15
3236,11
3237,8
3238,14
3239,9
3240,9
3241,6
3242,15
3243,5
3244,13
3245,0
3246,6
3247,14
3248,8
3249,16
3250,9
3251,16
3252,15
3253,15
3254,3
3255,9
3256,10
3257,6
3258,9
3259,0
3260,9
3261,13
3262,1
3263,5
3264,16
3265,6
3266,6
3267,3
3268,14
3269,8
3270,15
3271,15
3272,12
3273,7
3274,9
3275,14
3276,16
3277,3
3278,3
3279,0
3280,2
3281,1
3282,5
3283,9
3284,9
3285,9
3286,10
3287,16
3288,9
3289,11
3290,6
3291,12
3292,11
3293,1
3294,3
3295,8
3296,3
3297,16
3298,14
3299,15
3300,10
3301,4
3302,11
3303,16
3304,16
3305,11
3306,13
3307,15
3308,10
3309,16
3310,12
3311,13
3312,5
3313,14
3314,13
3315,5
3316,14
3317,9
3318,7
3319,2
3320,11
3321,9
3322,6
3323,2
3324,9
3325,5
3326,9
3327,10
3328,16
3329,9
3330,2
3331,4
3332,3
3333,0
3334,9
3335,0
3336,9
3337,13
3338,5
3339,15
3340,6
3341,1
3342,1
3343,13
3344,5
3345,12
3346,16
3347,13
3348,15
3349,10
3350,9
3351,4
3352,7
3353,16
3354,8
3355,9
3356,9
3357,8
3358,3
3359,15
3360,10
3361,6
3362,12
3363,0
3364,9
3365,16
3366,9
3367,15
3368,16
3369,0
3370,11
3371,6
3372,5
3373,15
3374,8
3375,9
3376,3
3377,13
3378,6
3379,9
3380,14
3381,11
3382,1
3383,15
3384,15
3385,12
3386,0
3387,10
3388,16
3389,5
3390,15
3391,14
3392,5
3393,9
3394,12
3395,13
3396,4
3397,9
3398,6
3399,9
3400,3
3401,2
3402,7
3403,3
3404,15
3405,15
3406,15
3407,0
3408,15
3409,4
3410,12
3411,15
3412,4
3413,6
3414,12
3415,3
3416,12
3417,1
3418,14
3419,8
3420,3
3421,11
3422,10
3423,6
3424,0
3425,9
3426,15
3427,3
3428,10
3429,8
3430,8
3431,11
3432,11
3433,13
3434,1
3435,14
3436,15
3437,3
3438,8
3439,3
3440,2
3441,3
3442,2
3443,16
3444,0
3445,11
3446,10
3447,10
3448,10
3449,10
3450,16
3451,15
3452,12
3453,14
3454,7
3455,12
3456,3
3457,12
3458,3
3459,5
3460,15
3461,2
3462,1
3463,9
3464,12
3465,15
3466,8
3467,13
3468,12
3469,10
3470,9
3471,14
3472,6
3473,6
3474,14
3475,14
3476,11
3477,12
3478,16
3479,8
3480,8
3481,9
3482,11
3483,10
3484,11
3485,12
3486,14
3487,0
3488,12
3489,9
3490,16
3491,9
3492,9
3493,6
3494,16
3495,16
3496,16
3497,15
3498,12
3499,9
3500,5
3501,13
3502,10
3503,9
3504,16
3505,3
3506,6
3507,5
3508,5
3509,16
3510,3
3511,9
3512,3
3513,10
3514,8
3515,5
3516,14
3517,13
3518,14
3519,16
3520,16
3521,16
3522,14
3523,15
3524,10
3525,16
3526,3
3527,5
3528,12
3529,9
3530,1
3531,11
3532,3
3533,14
3534,11
3535,7
3536,3
3537,11
3538,14
3539,2
3540,12
3541,1
3542,12
3543,10
3544,13
3545,1
3546,0
3547,6
3548,0
3549,13
3550,11
3551,6
3552,0
3553,4
3554,4
3555,6
3556,12
3557,5
3558,13
3559,16
3560,4
3561,1
3562,12
3563,5
3564,15
3565,15
3566,12
3567,0
3568,12
3569,15
3570,10
3571,7
3572,12
3573,13
3574,12
3575,12
3576,8
3577,11
3578,3
3579,1
3580,15
3581,7
3582,5
3583,14
3584,14
3585,8
3586,15
3587,4
3588,16
3589,3
3590,0
3591,10
3592,0
3593,11
3594,4
3595,8
3596,5
3597,10
3598,16
3599,12
3600,16
3601,2
3602,16
3603,9
3604,12
3605,8
3606,11
3607,4
3608,1
3609,9
3610,11
3611,13
3612,6
3613,12
3614,13
3615,15
3616,9
3617,6
3618,15
3619,16
3620,6
3621,3
3622,3
3623,16
3624,6
3625,10
3626,5
3627,13
3628,14
3629,4
3630,16
3631,11
3632,14
3633,3
3634,7
3635,9
3636,5
3637,0
3638,0
3639,3
3640,6
3641,12
3642,13
3643,13
3644,13
3645,6
3646,14
3647,15
3648,3
3649,9
3650,2
3651,12
3652,0
3653,0
3654,4
3655,12
3656,6
3657,12
3658,2
3659,3
3660,12
3661,14
3662,6
3663,16
3664,9
3665,12
3666,16
3667,6
3668,16
3669,2
3670,9
3671,11
3672,16
3673,12
3674,16
3675,8
3676,5
3677,6
3678,16
3679,10
3680,11
3681,15
3682,15
3683,10
3684,10
3685,3
3686,16
3687,2
3688,8
3689,15
3690,15
3691,1
3692,2
3693,1
3694,16
3695,14
3696,5
3697,1
3698,8
3699,14
3700,6
3701,6
3702,14
3703,4
3704,10
3705,12
3706,5
3707,12
3708,10
3709,16
3710,7
3711,3
3712,3
3713,16
3714,1
3715,1
3716,4
3717,5
3718,10
3719,11
3720,3
3721,3
3722,9
3723,6
3724,12
3725,9
3726,16
3727,12
3728,10
3729,5
3730,0
3731,6
3732,14
3733,6
3734,3
3735,3
3736,12
3737,2
3738,6
3739,1
3740,13
3741,14
3742,5
3743,8
3744,0
3745,16
3746,8
3747,4
3748,2
3749,13
3750,13
3751,9
3752,5
3753,1
3754,16
3755,1
3756,3
3757,12
3758,9
3759,10
3760,5
3761,3
3762,9
3763,16
3764,13
3765,15
3766,11
3767,11
3768,0
3769,16
3770,6
3771,14
3772,8
3773,16
3774,8
3775,0
3776,16
3777,14
3778,15
3779,12
3780,0
3781,14
3782,4
3783,13
3784,13
3785,5
3786,1
3787,12
3788,1
3789,5
3790,11
3791,12
3792,10
3793,16
3794,16
3795,9
3796,4
3797,9
3798,13
3799,10
3800,12
3801,12
3802,4
3803,6
3804,11
3805,4
3806,10
3807,2
3808,16
3809,15
3810,1
3811,15
3812,6
3813,8
3814,13
3815,13
3816,9
3817,15
3818,14
3819,0
3820,4
3821,14
3822,12
3823,0
3824,16
3825,16
3826,9
3827,6
3828,15
3829,16
3830,15
3831,12
3832,6
3833,12
3834,13
3835,4
3836,3
3837,11
3838,11
3839,5
3840,1
3841,10
3842,8
3843,6
3844,13
3845,12
3846,16
3847,15
3848,2
3849,8
3850,16
3851,1
3852,1
3853,6
3854,3
3855,13
3856,16
3857,15
3858,0
3859,11
3860,10
3861,15
3862,15
3863,12
3864,12
3865,15
3866,1
3867,13
3868,8
3869,2
3870,14
3871,0
3872,2
3873,12
3874,3
3875,16
3876,16
3877,4
3878,15
3879,14
3880,12
3881,15
3882,14
3883,10
3884,5
3885,8
3886,3
3887,3
3888,9
3889,6
3890,15
3891,15
3892,5
3893,15
3894,3
3895,16
3896,14
3897,10
3898,0
3899,1
3900,13
3901,16
3902,10
3903,6
3904,1
3905,12
3906,9
3907,3
3908,14
3909,7
3910,1
3911,9
3912,2
3913,16
3914,12
3915,6
3916,15
3917,9
3918,12
3919,0
3920,0
3921,9
3922,16
3923,13
3924,10
3925,2
3926,12
3927,11
3928,6
3929,14
3930,16
3931,5
3932,5
3933,10
3934,15
3935,9
3936,0
3937,13
3938,5
3939,7
3940,16
3941,8
3942,14
3943,1
3944,1
3945,15
3946,5
3947,16
3948,16
3949,0
3950,12
3951,12
3952,12
3953,0
3954,0
3955,5
3956,10
3957,9
3958,13
3959,16
3960,4
3961,14
3962,4
3963,10
3964,14
3965,6
3966,13
3967,15
3968,3
3969,13
3970,15
3971,14
3972,15
3973,11
3974,10
3975,11
3976,13
3977,15
3978,13
3979,13
3980,9
3981,14
3982,14
3983,10
3984,10
3985,16
3986,12
3987,10
3988,3
3989,12
3990,1
3991,10
3992,10
3993,16
3994,1
3995,10
3996,4
3997,12
3998,4
3999,4
4000,12
4001,10
4002,1
4003,15
4004,3
4005,16
4006,12
4007,6
4008,9
4009,14
4010,9
4011,9
4012,0
4013,13
4014,13
4015,10
4016,3
4017,13
4018,3
4019,4
4020,4
4021,16
4022,9
4023,8
4024,9
4025,15
4026,2
4027,15
4028,0
4029,1
4030,9
4031,0
4032,5
4033,2
4034,10
4035,15
4036,11
4037,3
4038,10
4039,16
4040,4
4041,3
4042,1
4043,2
4044,12
4045,4
4046,3
4047,14
4048,1
4049,3
4050,1
4051,12
4052,5
4053,5
4054,16
4055,15
4056,11
4057,10
4058,14
4059,16
4060,9
4061,3
4062,0
4063,9
4064,14
4065,4
4066,4
4067,10
4068,12
4069,3
4070,5
4071,10
4072,3
4073,6
4074,12
4075,8
4076,14
4077,4
4078,4
4079,3
4080,15
4081,3
4082,6
4083,12
4084,16
4085,13
4086,13
4087,1
4088,14
4089,13
4090,15
4091,10
4092,12
4093,13
4094,3
4095,10
4096,10
4097,15
4098,3
4099,3
4100,11
4101,10
4102,2
4103,16
4104,6
4105,1
4106,15
4107,14
4108,12
4109,7
4110,16
4111,11
4112,8
4113,13
4114,5
4115,1
4116,8
4117,15
4118,9
4119,12
4120,15
4121,4
4122,13
4123,15
4124,9
4125,7
4126,12
4127,16
4128,2
4129,0
4130,16
4131,0
4132,10
4133,9
4134,12
4135,0
4136,4
4137,6
4138,6
4139,8
4140,4
4141,12
4142,14
4143,12
4144,0
4145,9
4146,7
4147,16
4148,15
4149,3
4150,6
4151,2
4152,2
4153,13
4154,10
4155,1
4156,9
4157,4
4158,6
4159,0
4160,0
4161,9
4162,5
4163,5
4164,3
4165,3
4166,3
4167,9
4168,15
4169,9
4170,8
4171,7
4172,13
4173,15
4174,13
4175,9
4176,14
4177,15
4178,10
4179,9
4180,9
4181,4
4182,15
4183,0
4184,12
4185,12
4186,6
4187,0
4188,3
4189,4
4190,0
4191,1
4192,12
4193,9
4194,13
4195,9
4196,10
4197,3
4198,16
4199,15
4200,12
4201,8
4202,15
4203,15
4204,0
4205,13
4206,10
4207,0
4208,3
4209,15
4210,15
4211,12
4212,15
4213,5
4214,8
4215,1
4216,10
4217,6
4218,14
4219,9
4220,13
4221,11
4222,16
4223,0
4224,16
4225,11
4226,14
4227,5
4228,14
4229,15
4230,6
4231,0
4232,9
4233,1
4234,15
4235,16
4236,0
4237,16
4238,6
4239,5
4240,8
4241,9
4242,9
4243,10
4244,7
4245,8
4246,16
4247,12
4248,15
4249,9
4250,10
4251,9
4252,6
4253,4
4254,5
4255,2
4256,3
4257,8
4258,8
4259,6
4260,16
4261,3
4262,13
4263,15
4264,6
4265,9
4266,12
4267,0
4268,15
4269,16
4270,3
4271,10
4272,7
4273,11
4274,16
4275,11
4276,12
4277,12
4278,1
4279,16
4280,16
4281,11
4282,2
4283,15
4284,16
4285,13
4286,6
4287,15
4288,3
4289,5
4290,11
4291,6
4292,11
4293,10
4294,9
4295,4
4296,14
4297,10
4298,3
4299,4
4300,13
4301,1
4302,15
4303,15
4304,6
4305,0
4306,10
4307,3
4308,12
4309,14
4310,14
4311,12
4312,4
4313,6
4314,11
4315,10
4316,12
4317,7
4318,15
4319,4
4320,11
4321,3
4322,13
4323,15
4324,3
4325,3
4326,1
4327,14
4328,7
4329,0
4330,14
4331,10
4332,15
4333,5
4334,12
4335,15
4336,15
4337,11
4338,8
4339,5
4340,3
4341,10
4342,11
4343,11
4344,4
4345,10
4346,2
4347,11
4348,14
4349,0
4350,14
4351,8
4352,4
4353,2
4354,0
4355,11
4356,10
4357,13
4358,13
4359,12
4360,11
4361,12
4362,6
4363,9
4364,10
4365,9
4366,9
4367,5
4368,9
4369,16
4370,4
4371,16
4372,0
4373,2
4374,10
4375,14
4376,6
4377,7
4378,9
4379,10
4380,6
4381,9
4382,15
4383,12
4384,5
4385,8
4386,10
4387,1
4388,12
4389,5
4390,13
4391,15
4392,14
4393,3
4394,7
4395,10
4396,11
4397,6
4398,3
4399,12
4400,5
4401,2
4402,14
4403,0
4404,14
4405,10
4406,9
4407,0
4408,6
4409,15
4410,3
4411,15
4412,5
4413,14
4414,4
4415,16
4416,0
4417,7
4418,9
4419,2
4420,0
4421,9
4422,5
4423,15
4424,16
4425,16
4426,6
4427,14
4428,3
4429,6
4430,8
4431,16
4432,2
4433,8
4434,3
4435,2
4436,15
4437,6
4438,10
4439,11
4440,3
4441,10
4442,2
4443,2
4444,11
4445,12
4446,9
4447,10
4448,15
4449,14
4450,13
4451,14
4452,16
4453,15
4454,6
4455,14
4456,0
4457,10
4458,11
4459,9
4460,10
4461,10
4462,2
4463,12
4464,10
4465,10
4466,0
4467,12
4468,13
4469,3
4470,14
4471,16
4472,4
4473,9
4474,12
4475,10
4476,9
4477,4
4478,6
4479,9
4480,6
4481,13
4482,2
4483,12
4484,3
4485,9
4486,10
4487,4
4488,6
4489,1
4490,3
4491,10
4492,10
4493,9
4494,1
4495,13
4496,8
4497,14
4498,13
4499,15
4500,11
4501,11
4502,13
4503,14
4504,10
4505,5
4506,3
4507,15
4508,8
4509,12
4510,5
4511,16
4512,16
4513,9
4514,16
4515,5
4516,2
4517,5
4518,13
4519,6
4520,3
4521,9
4522,3
4523,13
4524,3
4525,12
4526,9
4527,5
4528,15
4529,12
4530,6
4531,16
4532,14
4533,8
4534,12
4535,4
4536,3
4537,12
4538,13
4539,5
4540,1
4541,13
4542,5
4543,9
4544,12
4545,16
4546,6
4547,9
4548,11
4549,5
4550,8
4551,3
4552,6
4553,3
4554,9
4555,9
4556,9
4557,4
4558,8
4559,10
4560,15
4561,8
4562,1
4563,5
4564,11
4565,16
4566,3
4567,6
4568,5
4569,11
4570,12
4571,10
4572,8
4573,10
4574,13
4575,11
4576,16
4577,6
4578,10
4579,1
4580,5
4581,1
4582,5
4583,1
4584,5
4585,3
4586,12
4587,15
4588,9
4589,11
4590,0
4591,14
4592,6
4593,14
4594,15
4595,9
4596,2
4597,9
4598,12
4599,0
4600,3
4601,9
4602,16
4603,9
4604,5
4605,6
4606,16
4607,12
4608,14
4609,2
4610,11
4611,15
4612,3
4613,10
4614,14
4615,10
4616,15
4617,8
4618,0
4619,12
4620,3
4621,14
4622,9
4623,11
4624,8
4625,14
4626,6
4627,13
4628,13
4629,9
4630,0
4631,3
4632,3
4633,9
4634,1
4635,3
4636,5
4637,5
4638,16
4639,4
4640,16
4641,8
4642,3
4643,10
4644,10
4645,3
4646,12
4647,16
4648,15
4649,4
4650,13
4651,9
4652,3
4653,4
4654,10
4655,0
4656,6
4657,2
4658,11
4659,9
4660,16
4661,3
4662,5
4663,11
4664,14
4665,6
4666,3
4667,5
4668,5
4669,4
4670,14
4671,11
4672,12
4673,3
4674,0
4675,3
4676,1
4677,15
4678,6
4679,1
4680,16
4681,12
4682,11
4683,5
4684,10
4685,6
4686,2
4687,14
4688,1
4689,0
4690,0
4691,16
4692,14
4693,16
4694,13
4695,0
4696,9
4697,9
4698,13
4699,3
4700,9
4701,0
4702,2
4703,10
4704,16
4705,15
4706,9
4707,6
4708,9
4709,15
4710,15
4711,15
4712,12
4713,12
4714,14
4715,13
4716,3
4717,0
4718,12
4719,8
4720,15
4721,16
4722,0
4723,13
4724,12
4725,16
4726,5
4727,9
4728,15
4729,11
4730,13
4731,10
4732,3
4733,9
4734,4
4735,6
4736,16
4737,3
4738,3
4739,15
4740,10
4741,16
4742,1
4743,5
4744,16
4745,9
4746,11
4747,12
4748,12
4749,3
4750,8
4751,9
4752,9
4753,5
4754,3
4755,13
4756,9
4757,10
4758,9
4759,9
4760,15
4761,15
4762,13
4763,7
4764,5
4765,15
4766,0
4767,3
4768,14
4769,14
4770,9
4771,14
4772,12
4773,1
4774,6
4775,16
4776,16
4777,9
4778,16
4779,1
4780,10
4781,16
4782,12
4783,3
4784,6
4785,9
4786,16
4787,6
4788,2
4789,1
4790,9
4791,3
4792,3
4793,3
4794,9
4795,16
4796,2
4797,6
4798,8
4799,10
4800,16
4801,8
4802,15
4803,9
4804,7
4805,5
4806,12
4807,6
4808,10
4809,13
4810,15
4811,12
4812,4
4813,5
4814,10
4815,5
4816,2
4817,2
4818,13
4819,16
4820,3
4821,5
4822,12
4823,6
4824,12
4825,14
4826,6
4827,6
4828,4
4829,12
4830,0
4831,14
4832,11
4833,16
4834,10
4835,2
4836,10
4837,5
4838,3
4839,3
4840,15
4841,3
4842,10
4843,12
4844,11
4845,2
4846,3
4847,2
4848,5
4849,15
4850,14
4851,3
4852,3
4853,0
4854,15
4855,2
4856,15
4857,9
4858,16
4859,13
4860,4
4861,9
4862,13
4863,6
4864,3
4865,6
4866,14
4867,12
4868,8
4869,6
4870,9
4871,3
4872,4
4873,15
4874,7
4875,16
4876,16
4877,12
4878,12
4879,7
4880,5
4881,5
4882,7
4883,10
4884,16
4885,15
4886,5
4887,15
4888,6
4889,11
4890,3
4891,15
4892,2
4893,6
4894,3
4895,13
4896,5
4897,14
4898,13
4899,9
4900,6
4901,14
4902,10
4903,16
4904,15
4905,6
4906,2
4907,9
4908,13
4909,11
4910,6
4911,14
4912,10
4913,16
4914,6
4915,3
4916,4
4917,9
4918,13
4919,3
4920,13
4921,3
4922,15
4923,10
4924,3
4925,10
4926,7
4927,14
4928,15
4929,10
4930,13
4931,15
4932,0
4933,4
4934,10
4935,2
4936,9
4937,16
4938,10
4939,10
4940,7
4941,16
4942,8
4943,0
4944,1
4945,12
4946,3
4947,1
4948,13
4949,0
4950,2
4951,14
4952,10
4953,3
4954,10
4955,12
4956,5
4957,15
4958,3
4959,16
4960,0
4961,0
4962,13
4963,16
4964,3
4965,8
4966,3
4967,15
4968,12
4969,2
4970,11
4971,15
4972,9
4973,3
4974,7
4975,2
4976,9
4977,6
4978,6
4979,12
4980,16
4981,6
4982,9
4983,4
4984,16
4985,5
4986,12
4987,3
4988,15
4989,16
4990,2
4991,9
4992,5
4993,9
4994,16
4995,12
4996,12
4997,16
4998,16
4999,9
5000,10
5001,11
5002,11
5003,3
5004,12
5005,15
5006,14
5007,0
5008,14
5009,4
5010,15
5011,4
5012,10
5013,10
5014,12
5015,6
5016,16
5017,2
5018,7
5019,12
5020,15
5021,3
5022,10
5023,12
5024,11
5025,9
5026,14
5027,6
5028,8
5029,10
5030,15
5031,3
5032,16
5033,1
5034,10
5035,2
5036,9
5037,13
5038,12
5039,6
5040,4
5041,16
5042,9
5043,10
5044,0
5045,11
5046,10
5047,8
5048,13
5049,16
5050,12
5051,8
5052,15
5053,0
5054,0
5055,1
5056,1
5057,11
5058,15
5059,13
5060,15
5061,12
5062,6
5063,3
5064,7
5065,16
5066,11
5067,10
5068,4
5069,10
5070,16
5071,5
5072,12
5073,12
5074,16
5075,2
5076,0
5077,12
5078,9
5079,4
5080,16
5081,5
5082,3
5083,0
5084,4
5085,6
5086,10
5087,1
5088,0
5089,0
5090,13
5091,16
5092,16
5093,11
5094,3
5095,16
5096,13
5097,12
5098,3
5099,16
5100,9
5101,8
5102,9
5103,7
5104,12
5105,13
5106,13
5107,8
5108,9
5109,13
5110,12
5111,1
5112,16
5113,10
5114,1
5115,1
5116,10
5117,15
5118,3
5119,16
5120,2
5121,13
5122,3
5123,3
5124,12
5125,16
5126,1
5127,3
5128,12
5129,15
5130,9
5131,3
5132,15
5133,0
5134,14
5135,15
5136,5
5137,13
5138,3
5139,12
5140,3
5141,11
5142,13
5143,10
5144,15
5145,9
5146,3
5147,9
5148,16
5149,14
5150,12
5151,16
5152,8
5153,16
5154,9
5155,9
5156,3
5157,3
5158,16
5159,16
5160,9
5161,16
5162,10
5163,9
5164,10
5165,0
5166,3
5167,14
5168,12
5169,16
5170,3
5171,9
5172,11
5173,4
5174,10
5175,15
5176,6
5177,11
5178,10
5179,1
5180,6
5181,16
5182,2
5183,15
5184,5
5185,4
5186,12
5187,5
5188,3
5189,15
5190,6
5191,12
5192,0
5193,14
5194,2
5195,6
5196,6
5197,2
5198,2
5199,16
5200,8
5201,11
5202,2
5203,16
5204,0
5205,13
5206,3
5207,1
5208,11
5209,7
5210,1
5211,15
5212,14
5213,1
5214,7
5215,4
5216,12
5217,14
5218,10
5219,16
5220,10
5221,9
5222,14
5223,2
5224,9
5225,12
5226,6
5227,5
5228,9
5229,15
5230,11
5231,10
5232,9
5233,14
5234,0
5235,8
5236,3
5237,8
5238,7
5239,12
5240,0
5241,12
5242,13
5243,4
5244,13
5245,2
5246,16
5247,16
5248,15
5249,13
5250,15
5251,2
5252,16
5253,6
5254,6
5255,13
5256,9
5257,12
5258,11
5259,15
5260,4
5261,1
5262,10
5263,4
5264,14
5265,0
5266,5
5267,12
5268,7
5269,10
5270,15
5271,11
5272,10
5273,3
5274,16
5275,13
5276,3
5277,0
5278,14
5279,15
5280,6
5281,10
5282,15
5283,14
5284,16
5285,14
5286,5
5287,0
5288,15
5289,10
5290,16
5291,15
5292,4
5293,13
5294,16
5295,7
5296,16
5297,11
5298,10
5299,9
5300,12
5301,7
5302,4
5303,9
5304,15
5305,3
5306,6
5307,12
5308,12
5309,3
5310,2
5311,12
5312,16
5313,15
5314,14
5315,11
5316,5
5317,4
5318,10
5319,9
5320,3
5321,7
5322,11
5323,9
5324,10
5325,5
5326,0
5327,3
5328,15
5329,12
5330,6
5331,9
5332,5
5333,12
5334,10
5335,15
5336,13
5337,3
5338,13
5339,10
5340,8
5341,9
5342,10
5343,15
5344,10
5345,8
5346,16
5347,7
5348,10
5349,9
5350,12
5351,16
5352,10
5353,7
5354,6
5355,6
5356,11
5357,7
5358,13
5359,12
5360,3
5361,4
5362,16
5363,3
5364,2
5365,3
5366,5
5367,14
5368,12
5369,6
5370,13
5371,13
5372,7
5373,15
5374,9
5375,16
5376,9
5377,16
5378,8
5379,16
5380,15
5381,15
5382,13
5383,15
5384,16
5385,0
5386,13
5387,12
5388,13
5389,3
5390,16
5391,12
5392,5
5393,16
5394,12
5395,5
5396,5
5397,0
5398,15
5399,9
5400,10
5401,10
5402,12
5403,4
5404,7
5405,0
5406,1
5407,3
5408,3
5409,15
5410,4
5411,4
5412,2
5413,12
5414,5
5415,4
5416,15
5417,14
5418,11
5419,15
5420,15
5421,1
5422,1
5423,15
5424,5
5425,15
5426,12
5427,13
5428,0
5429,15
5430,16
5431,5
5432,15
5433,12
5434,15
5435,9
5436,16
5437,16
5438,15
5439,9
5440,12
5441,12
5442,4
5443,3
5444,16
5445,5
5446,3
5447,15
5448,11
5449,15
5450,0
5451,11
5452,14
5453,0
5454,0
5455,4
5456,6
5457,16
5458,11
5459,9
5460,9
5461,11
5462,10
5463,9
5464,12
5465,11
5466,9
5467,10
5468,13
5469,3
5470,15
5471,11
5472,2
5473,4
5474,3
5475,3
5476,10
5477,3
5478,15
5479,6
5480,16
5481,11
5482,12
5483,6
5484,14
5485,4
5486,5
5487,11
5488,12
5489,2
5490,9
5491,12
5492,1
5493,10
5494,2
5495,7
5496,9
5497,13
5498,10
5499,9
5500,15
5501,6
5502,9
5503,16
5504,16
5505,11
5506,0
5507,3
5508,16
5509,16
5510,9
5511,1
5512,5
5513,14
5514,16
5515,9
5516,5
5517,1
5518,11
5519,1
5520,1
5521,16
5522,15
5523,3
5524,5
5525,13
5526,16
5527,6
5528,10
5529,14
5530,11
5531,15
5532,13
5533,3
5534,3
5535,16
5536,14
5537,0
5538,3
5539,11
5540,13
5541,9
5542,1
5543,16
5544,15
5545,12
5546,16
5547,5
5548,13
5549,10
5550,3
5551,13
5552,14
5553,6
5554,14
5555,14
5556,13
5557,3
5558,5
5559,15
5560,0
5561,13
5562,14
5563,13
5564,0
5565,13
5566,5
5567,16
5568,4
5569,12
5570,2
5571,9
5572,7
5573,11
5574,12
5575,2
5576,9
5577,13
5578,8
5579,12
5580,3
5581,12
5582,10
5583,2
5584,15
5585,15
5586,13
5587,3
5588,15
5589,13
5590,12
5591,3
5592,10
5593,12
5594,3
5595,15
5596,15
5597,5
5598,0
5599,14
5600,6
5601,14
5602,9
5603,1
5604,4
5605,0
5606,16
5607,16
5608,12
5609,14
5610,10
5611,11
5612,5
5613,12
5614,14
5615,15
5616,0
5617,15
5618,5
5619,8
5620,6
5621,5
5622,0
5623,10
5624,13
5625,9
5626,9
5627,14
5628,14
5629,1
5630,15
5631,13
5632,3
5633,10
5634,10
5635,5
5636,12
5637,10
5638,9
5639,15
5640,1
5641,15
5642,12
5643,1
5644,13
5645,8
5646,12
5647,0
5648,11
5649,5
5650,3
5651,6
5652,4
5653,14
5654,16
5655,4
5656,10
5657,9
5658,0
5659,6
5660,1
5661,3
5662,13
5663,8
5664,3
5665,6
5666,9
5667,13
5668,16
5669,14
5670,16
5671,5
5672,15
5673,11
5674,0
5675,13
5676,8
5677,5
5678,9
5679,7
5680,10
5681,13
5682,16
5683,12
5684,5
5685,5
5686,3
5687,12
5688,0
5689,15
5690,10
5691,12
5692,15
5693,15
5694,5
5695,9
5696,7
5697,13
5698,14
5699,14
5700,3
5701,15
5702,15
5703,6
5704,16
5705,12
5706,11
5707,7
5708,6
5709,6
5710,1
5711,12
5712,16
5713,13
5714,4
5715,13
5716,15
5717,5
5718,1
5719,13
5720,10
5721,1
5722,13
5723,1
5724,6
5725,16
5726,16
5727,0
5728,14
5729,15
5730,16
5731,9
5732,16
5733,11
5734,9
5735,12
5736,3
5737,14
5738,1
5739,9
5740,8
5741,4
5742,2
5743,16
5744,14
5745,16
5746,6
5747,14
5748,4
5749,11
5750,6
5751,14
5752,16
5753,6
5754,15
5755,9
5756,0
5757,4
5758,14
5759,11
5760,13
5761,16
5762,0
5763,9
5764,7
5765,6
5766,4
5767,0
5768,5
5769,5
5770,9
5771,9
5772,6
5773,10
5774,6
5775,14
5776,16
5777,11
5778,9
5779,9
5780,2
5781,11
5782,12
5783,2
5784,9
5785,5
5786,16
5787,3
5788,0
5789,10
5790,7
5791,10
5792,12
5793,15
5794,13
